code	dignität	name	histologie	group
9531/2	2		9531	16
9534/0	0	Angiomatöses Meningeom	9534	16
9534/1	1	Kombination nicht in ICDO3 Katalog enthalten, aber zulässig	9534	16
9534/2	2		9534	16
9534/3	3		9534	16
9534/6	6		9534	16
9534/9	9		9534	16
9535/0	0	Hämangioblastisches Meningeom	9535	16
9535/1	1	Kombination nicht in ICDO3 Katalog enthalten, aber zulässig	9535	16
9535/2	2		9535	16
9535/3	3		9535	16
9535/6	6		9535	16
9535/9	9		9535	16
9536/0	0		9536	16
9536/1	1		9536	16
9536/2	2		9536	16
9536/3	3		9536	16
9536/6	6		9536	16
9536/9	9		9536	16
9537/0	0	Meningeom vom Übergangstyp	9537	16
9537/1	1	Meningeom vom Übergangstyp, unsicherer Charakter	9537	16
9537/2	2		9537	16
9537/3	3		9537	16
9537/6	6		9537	16
9537/9	9		9537	16
9538/0	0		9538	16
9538/1	1	Klarzell-Meningeom	9538	16
9538/2	2		9538	16
9538/3	3	Papilläres Meningeom	9538	16
9538/6	6		9538	16
9538/9	9		9538	16
9539/0	0		9539	16
9539/1	1	Atypisches Meningeom	9539	16
9539/2	2		9539	16
9539/3	3	Meningeale Sarkomatose	9539	16
9539/6	6		9539	16
9539/9	9		9539	16
9540/9	9		9540	06
9541/0	0	Melanotisches Neurofibrom	9541	06
9541/1	1		9541	06
9541/2	2		9541	06
9541/3	3		9541	06
9541/6	6		9541	06
9541/9	9		9541	06
9542/0	0		9542	06
9542/1	1		9542	06
9542/2	2		9542	06
9542/3	3		9542	06
9542/6	6		9542	06
9542/9	9		9542	06
9543/0	0		9543	06
9502/0	0	Benignes teratoides Medulloepitheliom C69.4	9502	16
9502/1	1		9502	16
9502/2	2		9502	16
9502/3	3	Teratoides Medulloepitheliom	9502	16
9502/6	6		9502	16
9502/9	9		9502	16
9503/0	0		9503	16
9503/1	1		9503	16
9503/2	2		9503	16
9503/3	3	Neuroepitheliom o.n.A.	9503	16
9503/6	6		9503	16
9503/9	9		9503	16
9504/0	0		9504	16
9504/1	1		9504	16
9504/2	2		9504	16
9504/3	3	Spongioneuroblastom	9504	16
9505/3	3	Anaplastisches Gangliogliom	9505	16
9505/6	6		9505	16
9505/9	9		9505	16
9506/0	0		9506	16
9506/1	1	Zentrales Neurozytom	9506	16
9506/2	2		9506	16
9506/3	3		9506	16
9506/6	6		9506	16
9506/9	9		9506	16
9507/0	0	Pacini-Tumor	9507	16
9507/1	1		9507	16
9507/2	2		9507	16
9507/3	3		9507	16
9507/6	6		9507	16
9507/9	9		9507	16
9508/0	0		9508	16
9508/1	1		9508	16
9508/2	2		9508	16
9508/3	3	Atypischer teratoider/rhabdoider Tumor C71.-	9508	16
9508/6	6		9508	16
9508/9	9		9508	16
9509/0	0		9509	16
9509/1	1		9509	16
9509/2	2		9509	16
9509/3	3		9509	16
9509/6	6		9509	16
9509/9	9		9509	16
9510/0	0	Retinozytom C69.2	9510	16
9510/1	1		9510	16
9510/2	2		9510	16
9510/3	3	Retinoblastom o.n.A. C69.2	9510	16
9510/6	6		9510	16
9510/9	9		9510	16
9511/0	0		9511	16
9511/1	1		9511	16
9511/2	2		9511	16
9511/3	3	Differenziertes Retinoblastom C69.2	9511	16
9511/6	6		9511	16
9511/9	9		9511	16
9512/0	0		9512	16
9512/1	1		9512	16
9512/2	2		9512	16
9512/3	3	Undifferenziertes Retinoblastom C69.2	9512	16
9512/6	6		9512	16
9512/9	9		9512	16
9513/0	0		9513	16
9513/1	1		9513	16
9513/2	2		9513	16
9513/3	3	Diffuses Retinoblastom C69.2	9513	16
9513/6	6		9513	16
9513/9	9		9513	16
9514/0	0		9514	16
9514/1	1	Spontan regrediertes Retinoblastom C69.2	9514	16
9514/2	2		9514	16
9514/3	3		9514	16
9514/6	6		9514	16
9514/9	9		9514	16
9520/0	0		9520	16
9520/1	1		9520	16
9520/2	2		9520	16
9520/3	3	Neurogener Olfaktoriustumor	9520	16
9520/6	6		9520	16
9522/9	9		9522	16
9523/0	0		9523	16
9523/1	1		9523	16
9523/2	2		9523	16
9523/3	3	Olfaktorius-Neuroepitheliom C30.0	9523	16
9523/6	6		9523	16
9523/9	9		9523	16
9530/0	0	Meningeom o.n.A.	9530	16
9471/1	1		9471	16
9471/2	2		9471	16
9471/3	3	Desmoplastisches noduläres Medulloblastom C71.6	9471	16
9471/6	6		9471	16
9471/9	9		9471	16
9472/0	0		9472	16
9472/1	1		9472	16
9472/2	2		9472	16
9472/3	3	Medullomyoblastom C71.6	9472	16
9472/6	6		9472	16
9472/9	9		9472	16
9473/0	0		9473	16
9473/1	1		9473	16
9473/2	2		9473	16
9473/3	3	Primitiver neuroektodermaler Tumor o.n.A.	9473	16
9473/6	6		9473	16
9473/9	9		9473	16
9474/0	0		9474	16
9474/1	1		9474	16
9474/2	2		9474	16
9474/6	6		9474	16
9474/9	9		9474	16
9475/3	3		9475	16
9475/6	6		9475	16
9476/3	3		9476	16
9476/6	6		9476	16
9477/3	3		9477	16
9477/6	6		9477	16
9478/3	3		9478	16
9478/6	6		9478	16
9480/0	0		9480	16
9480/1	1		9480	16
9480/2	2		9480	16
9480/3	3	Kleinhirnsarkom o.n.A. C71.6	9480	16
9480/6	6		9480	16
9480/9	9		9480	16
9481/0	0		9481	16
9481/1	1		9481	16
9481/2	2		9481	16
9481/3	3		9481	16
9481/6	6		9481	16
9481/9	9		9481	16
9490/0	0	Ganglioneurom	9490	16
9490/1	1		9490	16
9490/2	2		9490	16
9490/3	3	Ganglioneuroblastom	9490	16
9490/6	6		9490	16
9490/9	9		9490	16
9491/0	0	Ganglioneuromatose	9491	16
9491/1	1		9491	16
9491/2	2		9491	16
9491/3	3		9491	16
9491/6	6		9491	16
9491/9	9		9491	16
9492/0	0	Gangliozytom	9492	16
9492/1	1		9492	16
9492/2	2		9492	16
9492/3	3		9492	16
9492/6	6		9492	16
9492/9	9		9492	16
9493/0	0	Dysplastisches Gangliozytom des Kleinhirns (Lhermitte-Duclos) C71.6	9493	16
9493/1	1		9493	16
9493/2	2		9493	16
9493/3	3		9493	16
9493/6	6		9493	16
9493/9	9		9493	16
9500/0	0		9500	16
9500/1	1		9500	16
9500/2	2		9500	16
9500/3	3	Neuroblastom o.n.A.	9500	16
9500/6	6		9500	16
9500/9	9		9500	16
9501/0	0	Benignes Medulloepitheliom C69.4	9501	16
9501/1	1		9501	16
9501/2	2		9501	16
9501/3	3	Medulloepitheliom o.n.A.	9501	16
9501/6	6		9501	16
9501/9	9		9501	16
9504/6	6		9504	16
9504/9	9		9504	16
9505/0	0	Gangliogliom o.n.A., gutartig	9505	16
9505/1	1	Gangliogliom o.n.A.	9505	16
9505/2	2		9505	16
9421/3	3	pilozystisches Astrozytom, bösartig	9421	16
9421/6	6		9421	16
9421/9	9		9421	16
9425/0	0		9425	16
9425/1	1		9425	16
9425/2	2		9425	16
9425/3	3		9425	16
9425/6	6		9425	16
9425/9	9		9425	16
9430/0	0		9430	16
9430/1	1		9430	16
9430/2	2		9430	16
9430/3	3	Astroblastom C71.-	9430	16
9430/6	6		9430	16
9430/9	9		9430	16
9431/0	0		9431	16
9431/1	1		9431	16
9431/2	2		9431	16
9431/3	3		9431	16
9431/6	6		9431	16
9431/9	9		9431	16
9432/0	0		9432	16
9432/1	1		9432	16
9432/2	2		9432	16
9432/3	3		9432	16
9432/6	6		9432	16
9432/9	9		9432	16
9440/0	0		9440	16
9440/1	1		9440	16
9440/2	2		9440	16
9440/3	3	Glioblastom o.n.A. C71.-	9440	16
9440/6	6		9440	16
9440/9	9		9440	16
9441/0	0		9441	16
9441/1	1		9441	16
9441/2	2		9441	16
9441/3	3	Riesenzelliges Glioblastom C71.-	9441	16
9441/6	6		9441	16
9441/9	9		9441	16
9442/0	0		9442	16
9442/1	1	Gliofibrom C71.-	9442	16
9442/2	2		9442	16
9442/3	3	Gliosarkom C71.-	9442	16
9442/6	6		9442	16
9442/9	9		9442	16
9443/0	0		9443	16
9443/1	1		9443	16
9443/2	2		9443	16
9443/3	3		9443	16
9443/6	6		9443	16
9443/9	9		9443	16
9444/0	0		9444	16
9444/1	1	Chordoides Gliom C71.-	9444	16
9444/2	2		9444	16
9444/3	3		9444	16
9444/6	6		9444	16
9444/9	9		9444	16
9445/3	3		9445	16
9445/6	6		9445	16
9450/0	0		9450	16
9450/1	1		9450	16
9450/2	2		9450	16
9450/3	3	Oligodendrogliom o.n.A. C71.-	9450	16
9450/6	6		9450	16
9450/9	9		9450	16
9451/0	0		9451	16
9451/1	1		9451	16
9451/2	2		9451	16
9451/3	3	Anaplastisches Oligodendrogliom C71.-	9451	16
9451/6	6		9451	16
9451/9	9		9451	16
9460/0	0		9460	16
9460/1	1		9460	16
9460/2	2		9460	16
9460/3	3	Oligodendroblastom C71.-	9460	16
9460/6	6		9460	16
9460/9	9		9460	16
9470/0	0		9470	16
9470/1	1		9470	16
9470/2	2		9470	16
9470/3	3	Medulloblastom o.n.A. C71.6	9470	16
9470/6	6		9470	16
9470/9	9		9470	16
9471/0	0		9471	16
9474/3	3	Großzelliges Medulloblastom C71.6	9474	16
9391/0	0	Ependymom o.n.A., gutartig	9391	16
9391/1	1	Ependymom o.n.A., unsicherer Charakter	9391	16
9391/2	2		9391	16
9391/3	3	Ependymom o.n.A. C71.-	9391	16
9391/6	6		9391	16
9391/9	9		9391	16
9394/1	1	Myxopapilläres Ependymom C72.0	9394	16
9394/2	2		9394	16
9394/3	3		9394	16
9394/6	6		9394	16
9394/9	9		9394	16
9395/0	0		9395	16
9395/1	1		9395	16
9395/2	2		9395	16
9395/3	3		9395	16
9395/6	6		9395	16
9395/9	9		9395	16
9396/0	0		9396	16
9396/1	1		9396	16
9396/2	2		9396	16
9396/3	3		9396	16
9396/6	6		9396	16
9396/9	9		9396	16
9400/0	0		9400	16
9400/1	1	Astrozytom o.n.A., unsicherer Charakter	9400	16
9400/2	2		9400	16
9400/3	3	Astrozytom o.n.A. C71.-	9400	16
9400/6	6		9400	16
9400/9	9		9400	16
9401/0	0		9401	16
9401/1	1		9401	16
9401/2	2		9401	16
9401/3	3	Anaplastisches Astrozytom C71.-	9401	16
9401/6	6		9401	16
9401/9	9		9401	16
9410/0	0		9410	16
9410/1	1		9410	16
9410/2	2		9410	16
9410/3	3	Protoplasmatisches Astrozytom C71.-	9410	16
9410/6	6		9410	16
9410/9	9		9410	16
9411/0	0		9411	16
9411/1	1		9411	16
9411/2	2		9411	16
9411/3	3	Gemistozytisches Astrozytom C71.-	9411	16
9411/6	6		9411	16
9411/9	9		9411	16
9412/0	0		9412	16
9412/1	1	Infantiles desmoplastisches Astrozytom C71.-	9412	16
9412/2	2		9412	16
9412/3	3		9412	16
9412/6	6		9412	16
9412/9	9		9412	16
9413/0	0	Dysembryoblastischer neuroepithelialer Tumor	9413	16
9413/1	1		9413	16
9413/2	2		9413	16
9413/3	3		9413	16
9413/6	6		9413	16
9413/9	9		9413	16
9420/0	0		9420	16
9420/1	1		9420	16
9420/2	2		9420	16
9420/3	3	Fibrilläres Astrozytom C71.-	9420	16
9420/6	6		9420	16
9420/9	9		9420	16
9421/0	0		9421	16
9421/1	1	Pilozytisches Astrozytom C71.-	9421	16
9421/2	2		9421	16
9422/0	0		9422	16
9422/1	1		9422	16
9422/2	2		9422	16
9422/3	3		9422	16
9422/6	6		9422	16
9422/9	9		9422	16
9423/0	0		9423	16
9423/1	1		9423	16
9423/2	2		9423	16
9423/3	3	Polares Spongioblastom C71.-	9423	16
9423/6	6		9423	16
9423/9	9		9423	16
9424/0	0		9424	16
9424/1	1		9424	16
9424/2	2		9424	16
9424/3	3	Pleomorphes Xanthoastrozytom C71.-	9424	16
9424/6	6		9424	16
9424/9	9		9424	16
9365/6	6		9365	16
9365/9	9		9365	16
9370/0	0		9370	06
9370/1	1		9370	06
9370/2	2		9370	06
9370/3	3	Chordom o.n.A.	9370	06
9370/6	6		9370	06
9370/9	9		9370	06
9371/0	0		9371	06
9371/1	1		9371	06
9371/2	2		9371	06
9372/9	9		9372	06
9373/0	0	Parachordom	9373	06
9373/1	1		9373	06
9373/2	2		9373	06
9373/3	3		9373	06
9373/6	6		9373	06
9373/9	9		9373	06
9380/0	0		9380	16
9380/1	1	Malignes Gliom, unsicherer Charakter	9380	16
9380/2	2		9380	16
9380/3	3	Malignes Gliom C71.-	9380	16
9380/6	6		9380	16
9380/9	9		9380	16
9381/0	0		9381	16
9381/1	1		9381	16
9381/2	2		9381	16
9381/3	3	Gliomatosis cerebri C71.-	9381	16
9381/6	6		9381	16
9381/9	9		9381	16
9382/0	0		9382	16
9382/1	1		9382	16
9382/2	2		9382	16
9382/3	3	Mischgliom C71.-	9382	16
9382/6	6		9382	16
9382/9	9		9382	16
9383/0	0		9383	16
9383/1	1	Subependymom C71.-	9383	16
9383/2	2		9383	16
9383/3	3	Subependymom, bösartig	9383	16
9383/6	6		9383	16
9383/9	9		9383	16
9384/0	0		9384	16
9384/1	1	Subependymales Riesenzellastrozytom C71.-	9384	16
9384/2	2		9384	16
9384/3	3	Subependymales Riesenzellastrozytom, bösartig	9384	16
9384/6	6		9384	16
9384/9	9		9384	16
9385/0	0		9385	16
9385/1	1		9385	16
9385/2	2		9385	16
9385/3	3		9385	16
9385/6	6		9385	16
9385/9	9		9385	16
9386/0	0		9386	16
9386/1	1		9386	16
9386/2	2		9386	16
9386/3	3		9386	16
9386/6	6		9386	16
9386/9	9		9386	16
9387/0	0		9387	16
9387/1	1		9387	16
9387/2	2		9387	16
9387/3	3		9387	16
9387/6	6		9387	16
9387/9	9		9387	16
9390/0	0	Plexus-chorioideus-Papillom o.n.A. C71.5	9390	16
9390/1	1	Atypisches Plexus-chorioideus-Papillom C71.5	9390	16
9390/2	2		9390	16
9390/3	3	Plexus-chorioideus-Karzinom C71.5	9390	16
9390/6	6		9390	16
9390/9	9		9390	16
9392/0	0		9392	16
9392/1	1		9392	16
9392/2	2		9392	16
9392/3	3	Anaplastisches Ependymom C71.-	9392	16
9392/6	6		9392	16
9392/9	9		9392	16
9393/0	0		9393	16
9393/1	1	Kombination nicht in ICDO3 Katalog enthalten, aber zulässig	9393	16
9393/2	2		9393	16
9393/3	3	Papilläres Ependymom C71.-	9393	16
9393/6	6		9393	16
9393/9	9		9393	16
9394/0	0		9394	16
9322/0	0	Peripheres odontogenes Fibrom	9322	16
9322/1	1		9322	16
9322/2	2		9322	16
9322/3	3		9322	16
9322/6	6		9322	16
9322/9	9		9322	16
9330/0	0	Ameloblastisches Fibrom	9330	16
9330/1	1		9330	16
9330/2	2		9330	16
9330/3	3	Ameloblastisches Fibrosarkom	9330	16
9330/6	6		9330	16
9330/9	9		9330	16
9340/0	0	Kalzifizierender epithelialer odontogener Tumor	9340	16
9340/1	1		9340	16
9340/2	2		9340	16
9340/3	3	Kalzifizierender epithelialer odontogener Tumor, bösartig	9340	16
9340/6	6		9340	16
9341/2	2		9341	16
9341/3	3		9341	16
9341/6	6		9341	16
9341/9	9		9341	16
9342/0	0		9342	16
9342/1	1		9342	16
9342/2	2		9342	16
9342/3	3	Odontogenes Karzinosarkom	9342	16
9342/6	6		9342	16
9342/9	9		9342	16
9350/0	0		9350	16
9350/1	1	Kraniopharyngeom C75.2	9350	16
9350/2	2		9350	16
9350/3	3	Kraniopharyngeom, bösartig	9350	16
9350/6	6		9350	16
9350/9	9		9350	16
9351/0	0		9351	16
9351/1	1	Adamantinöses Kraniopharyngeom C75.2	9351	16
9351/2	2		9351	16
9351/3	3		9351	16
9351/6	6		9351	16
9351/9	9		9351	16
9352/0	0		9352	16
9352/1	1	Papilläres Kraniopharyngeom C75.2	9352	16
9352/2	2		9352	16
9352/3	3		9352	16
9352/6	6		9352	16
9352/9	9		9352	16
9360/0	0		9360	16
9360/1	1	Pinealom C75.3	9360	16
9360/2	2		9360	16
9360/3	3		9360	16
9360/6	6		9360	16
9360/9	9		9360	16
9361/0	0		9361	16
9361/1	1	Pineozytom C75.3	9361	16
9361/2	2		9361	16
9361/3	3		9361	16
9361/6	6		9361	16
9361/9	9		9361	16
9362/0	0		9362	16
9362/1	1		9362	16
9362/2	2		9362	16
9362/3	3	Pineoblastom C75.3	9362	16
9362/6	6		9362	16
9362/9	9		9362	16
9363/0	0	Pigmentierter neuroektodermaler Tumor	9363	16
9363/1	1		9363	16
9363/2	2		9363	16
9363/3	3		9363	16
9363/6	6		9363	16
9363/9	9		9363	16
9364/0	0		9364	16
9364/1	1		9364	16
9364/2	2		9364	16
9364/3	3	Peripherer neuroektodermaler Tumor	9364	16
9364/6	6		9364	16
9364/9	9		9364	16
9365/0	0		9365	16
9365/1	1		9365	16
9365/2	2		9365	16
9365/3	3	Askin-Tumor	9365	16
9371/3	3	Chondroides Chordom	9371	06
9371/6	6		9371	06
9371/9	9		9371	06
9372/0	0		9372	06
9372/1	1		9372	06
9372/2	2		9372	06
9372/3	3	Entdifferenziertes Chordom	9372	06
9372/6	6		9372	06
9274/2	2		9274	16
9274/3	3		9274	16
9274/6	6		9274	16
9274/9	9		9274	16
9275/0	0	Riesenzementom	9275	16
9275/1	1		9275	16
9275/2	2		9275	16
9275/3	3		9275	16
9275/6	6		9275	16
9275/9	9		9275	16
9280/0	0	Odontom o.n.A.	9280	16
9280/1	1		9280	16
9280/2	2		9280	16
9280/3	3		9280	16
9280/6	6		9280	16
9280/9	9		9280	16
9281/0	0	Compound-Odontom	9281	16
9281/1	1		9281	16
9281/2	2		9281	16
9281/3	3		9281	16
9281/6	6		9281	16
9281/9	9		9281	16
9282/0	0	Komplexes Odontom	9282	16
9282/1	1		9282	16
9282/2	2		9282	16
9282/3	3		9282	16
9282/6	6		9282	16
9282/9	9		9282	16
9290/0	0	Ameloblastisches Fibro-Odontom	9290	16
9290/1	1		9290	16
9290/2	2		9290	16
9290/3	3	Ameloblastisches Odontosarkom	9290	16
9290/6	6		9290	16
9290/9	9		9290	16
9300/0	0	Adenomatoider odontogener Tumor	9300	16
9300/1	1		9300	16
9300/2	2		9300	16
9300/3	3		9300	16
9300/6	6		9300	16
9300/9	9		9300	16
9301/0	0	Kalzifizierende odontogene Zyste	9301	16
9301/1	1		9301	16
9301/2	2		9301	16
9301/3	3		9301	16
9301/6	6		9301	16
9301/9	9		9301	16
9302/0	0	Odontogener Schattenzelltumor	9302	16
9302/1	1		9302	16
9302/2	2		9302	16
9302/3	3		9302	16
9302/6	6		9302	16
9302/9	9		9302	16
9310/0	0	Ameloblastom o.n.A.	9310	16
9310/1	1		9310	16
9310/2	2		9310	16
9310/3	3	Malignes Ameloblastom	9310	16
9310/6	6		9310	16
9310/9	9		9310	16
9311/0	0	Odontoameloblastom	9311	16
9311/1	1		9311	16
9311/2	2		9311	16
9311/3	3		9311	16
9311/6	6		9311	16
9311/9	9		9311	16
9312/0	0	Odontogener Plattenepitheltumor	9312	16
9312/1	1		9312	16
9312/2	2		9312	16
9312/3	3		9312	16
9312/6	6		9312	16
9312/9	9		9312	16
9320/0	0	Odontogenes Myxom	9320	16
9320/1	1		9320	16
9320/2	2		9320	16
9320/3	3		9320	16
9320/6	6		9320	16
9320/9	9		9320	16
9321/0	0	Zentrales odontogenes Fibrom	9321	16
9321/1	1		9321	16
9321/2	2		9321	16
9321/3	3		9321	16
9321/6	6		9321	16
9321/9	9		9321	16
9340/9	9		9340	16
9341/0	0		9341	16
9341/1	1	Odontogener Klarzelltumor	9341	16
9230/1	1		9230	06
9230/2	2		9230	06
9230/3	3	Malignes Chondroblastom C40.-C41.-	9230	06
9230/6	6		9230	06
9230/9	9		9230	06
9231/0	0		9231	06
9231/1	1		9231	06
9231/2	2		9231	06
9241/2	2		9241	06
9241/3	3		9241	06
9241/6	6		9241	06
9241/9	9		9241	06
9242/0	0		9242	06
9242/1	1		9242	06
9242/2	2		9242	06
9242/3	3	Klarzell-Chondrosarkom C40.-C41.-	9242	06
9242/6	6		9242	06
9242/9	9		9242	06
9243/0	0		9243	06
9243/1	1		9243	06
9243/2	2		9243	06
9243/3	3	Entdifferenziertes Chondrosarkom C40.-C41.-	9243	06
9243/6	6		9243	06
9243/9	9		9243	06
9250/0	0		9250	06
9250/1	1	Riesenzelltumor des Knochens o.n.A. C40.-C41.-	9250	06
9250/2	2		9250	06
9250/3	3	Maligner Riesenzelltumor des Knochens C40.-C41.-	9250	06
9250/6	6		9250	06
9250/9	9		9250	06
9251/0	0		9251	06
9251/1	1	Riesenzelltumor der Weichteile o.n.A.	9251	06
9251/2	2		9251	06
9251/3	3	Maligner Riesenzelltumor der Weichteile	9251	06
9251/6	6		9251	06
9251/9	9		9251	06
9252/0	0	Tendosynovialer Riesenzelltumor C49.-	9252	06
9252/1	1	Kombination nicht in ICDO3 Katalog enthalten, aber zulässig	9252	06
9252/2	2		9252	06
9252/3	3	Maligner tendosynovialer Riesenzelltumor C49.-	9252	06
9252/6	6		9252	06
9252/9	9		9252	06
9260/0	0		9260	16
9260/1	1		9260	16
9260/2	2		9260	16
9260/3	3	Ewing-Sarkom	9260	16
9260/6	6		9260	16
9260/9	9		9260	16
9261/0	0		9261	16
9261/1	1		9261	16
9261/2	2		9261	16
9261/3	3	Adamantinom der langen Röhrenknochen C40.-	9261	16
9261/6	6		9261	16
9261/9	9		9261	16
9262/0	0	Ossifizierendes Fibrom	9262	16
9262/1	1		9262	16
9262/2	2		9262	16
9262/3	3		9262	16
9262/6	6		9262	16
9262/9	9		9262	16
9270/0	0	Benigner odontogener Tumor	9270	16
9270/1	1	Odontogener Tumor o.n.A.	9270	16
9270/2	2		9270	16
9270/3	3	Maligner odontogener Tumor	9270	16
9270/6	6		9270	16
9270/9	9		9270	16
9271/0	0	Ameloblastisches Fibrodentinom	9271	16
9271/1	1		9271	16
9271/2	2		9271	16
9271/3	3		9271	16
9271/6	6		9271	16
9271/9	9		9271	16
9272/0	0	Zementom o.n.A.	9272	16
9272/1	1		9272	16
9272/2	2		9272	16
9272/3	3		9272	16
9272/6	6		9272	16
9272/9	9		9272	16
9273/0	0	Benignes Zementoblastom	9273	16
9273/1	1		9273	16
9273/2	2		9273	16
9273/3	3		9273	16
9273/6	6		9273	16
9273/9	9		9273	16
9274/0	0	Zementbildendes Fibrom	9274	16
9274/1	1		9274	16
9191/0	0	Osteoidosteom o.n.A C40.-C41.-	9191	06
9191/1	1	Osteoidosteom o.n.A., unsicherer Charakter	9191	06
9191/2	2		9191	06
9191/3	3		9191	06
9191/6	6		9191	06
9191/9	9		9191	06
9192/0	0		9192	06
9192/1	1		9192	06
9192/2	2		9192	06
9192/3	3	Parossales Osteosarkom C40.-C41.-	9192	06
9192/6	6		9192	06
9192/9	9		9192	06
9193/0	0		9193	06
9193/1	1		9193	06
9193/2	2		9193	06
9193/3	3	Periostales Osteosarkom C40.-C41.-	9193	06
9193/6	6		9193	06
9193/9	9		9193	06
9194/0	0		9194	06
9194/1	1		9194	06
9194/2	2		9194	06
9194/3	3	Hochmalignes [High-grade] Oberflächen-Osteosarkom C40.-C41.-	9194	06
9194/6	6		9194	06
9194/9	9		9194	06
9195/0	0		9195	06
9195/1	1		9195	06
9195/2	2		9195	06
9195/3	3	Intrakortikales Osteosarkom C40.-C41.-	9195	06
9195/6	6		9195	06
9195/9	9		9195	06
9200/0	0	Osteoblastom o.n.A. C40.-C41.-	9200	06
9200/1	1	Aggressives Osteoblastom C40.-C41.-	9200	06
9200/2	2		9200	06
9200/3	3		9200	06
9200/6	6		9200	06
9200/9	9		9200	06
9210/0	0	Osteochondrom C40.-C41.-	9210	06
9210/1	1	Osteochondromatose o.n.A. C40.-C41.-	9210	06
9210/2	2		9210	06
9210/3	3		9210	06
9210/6	6		9210	06
9210/9	9		9210	06
9211/0	0		9211	06
9212/0	0		9212	06
9213/0	0		9213	06
9220/0	0	Chondrom o.n.A. C40.-C41.-	9220	06
9220/1	1	Chondromatose o.n.A.	9220	06
9220/2	2		9220	06
9220/3	3	Chondrosarkom o.n.A. C40.-C41.-	9220	06
9220/6	6		9220	06
9220/9	9		9220	06
9221/0	0	Juxtakortikales Chondrom C40.-C41.-	9221	06
9221/1	1		9221	06
9221/2	2		9221	06
9221/3	3	Juxtakortikales Chondrosarkom C40.-C41.-	9221	06
9221/6	6		9221	06
9221/9	9		9221	06
9222/0	0		9222	06
9222/1	1		9222	06
9222/2	2		9222	06
9222/3	3		9222	06
9222/6	6		9222	06
9222/9	9		9222	06
9230/0	0	Chondroblastom o.n.A. C40.-C41.-	9230	06
9231/3	3	Myxoides Chondrosarkom	9231	06
9231/6	6		9231	06
9231/9	9		9231	06
9240/0	0		9240	06
9240/1	1		9240	06
9240/2	2		9240	06
9240/3	3	Mesenchymales Chondrosarkom	9240	06
9240/6	6		9240	06
9240/9	9		9240	06
9241/0	0	Chondromyxoides Fibrom C40.-C41.-	9241	06
9241/1	1	Kombination nicht in ICDO3 Katalog enthalten, aber zulässig	9241	06
9185/9	9		9185	06
9186/0	0		9186	06
9186/1	1		9186	06
9186/2	2		9186	06
9186/3	3	Zentrales Osteosarkom C40.-C41.-	9186	06
9186/6	6		9186	06
9186/9	9		9186	06
9170/1	1		9170	06
9170/2	2		9170	06
9170/3	3	Lymphangiosarkom	9170	06
9170/6	6		9170	06
9170/9	9		9170	06
9171/0	0	Kapilläres Lymphangiom	9171	06
9171/1	1		9171	06
9171/2	2		9171	06
9171/3	3		9171	06
9171/6	6		9171	06
9171/9	9		9171	06
9172/0	0	Kavernöses Lymphangiom	9172	06
9172/1	1		9172	06
9172/2	2		9172	06
9172/3	3		9172	06
9172/6	6		9172	06
9172/9	9		9172	06
9173/0	0	Zystisches Lymphangiom	9173	06
9173/2	2		9173	06
9173/3	3		9173	06
9173/6	6		9173	06
9173/9	9		9173	06
9174/0	0	Lymphangiomyom	9174	06
9174/1	1	Lymphangiomyomatose	9174	06
9174/2	2		9174	06
9174/3	3		9174	06
9174/6	6		9174	06
9174/9	9		9174	06
9175/0	0	Hämolymphangiom	9175	06
9175/1	1		9175	06
9175/2	2		9175	06
9175/3	3		9175	06
9175/6	6		9175	06
9175/9	9		9175	06
9176/0	0		9176	06
9176/1	1		9176	06
9176/2	2		9176	06
9176/3	3		9176	06
9176/6	6		9176	06
9176/9	9		9176	06
9180/0	0	Osteom o.n.A. C40.-C41.-	9180	06
9180/1	1		9180	06
9180/2	2		9180	06
9180/3	3	Osteosarkom o.n.A. C40.-C41.-	9180	06
9180/6	6		9180	06
9180/9	9		9180	06
9181/0	0		9181	06
9181/1	1		9181	06
9181/2	2		9181	06
9181/3	3	Chondroplastisches Osteosarkom C40.-C41.-	9181	06
9181/6	6		9181	06
9181/9	9		9181	06
9182/0	0		9182	06
9182/1	1		9182	06
9182/2	2		9182	06
9182/3	3	Fibroplastisches Osteosarkom C40.-C41.-	9182	06
9182/6	6		9182	06
9182/9	9		9182	06
9183/0	0		9183	06
9183/1	1		9183	06
9183/2	2		9183	06
9183/3	3	Teleangiektatisches Osteosarkom C40.-C41.-	9183	06
9183/6	6		9183	06
9183/9	9		9183	06
9184/0	0		9184	06
9184/1	1		9184	06
9184/2	2		9184	06
9184/3	3	Osteosarkom in Paget-Knochenkrankheit C40.-C41.-	9184	06
9184/6	6		9184	06
9184/9	9		9184	06
9185/0	0		9185	06
9185/1	1		9185	06
9185/2	2		9185	06
9185/3	3	Kleinzelliges Osteosarkom C40.-C41.-	9185	06
9185/6	6		9185	06
9187/0	0		9187	06
9187/1	1		9187	06
9187/2	2		9187	06
9187/3	3	Intraossäres gut differenziertes Osteosarkom C40.-C41.-	9187	06
9187/6	6		9187	06
9187/9	9		9187	06
9190/0	0		9190	06
9190/1	1		9190	06
9190/2	2		9190	06
9190/3	3		9190	06
9190/6	6		9190	06
9190/9	9		9190	06
9126/0	0		9126	06
9126/1	1		9126	06
9126/2	2		9126	06
9126/3	3		9126	06
