id	code	id3	chapter	name
A848	A84.8	A80	1	Sonstige Virusenzephalitis, durch Zecken übertragen
A849	A84.9	A80	1	Virusenzephalitis, durch Zecken übertragen, nicht näher bezeichnet
A85	A85	A80	1	Sonstige Virusenzephalitis, anderenorts nicht klassifiziert
A850	A85.0	A80	1	Enzephalitis durch Enteroviren
A851	A85.1	A80	1	Enzephalitis durch Adenoviren
A852	A85.2	A80	1	Virusenzephalitis, durch Arthropoden übertragen, nicht näher bezeichnet
A858	A85.8	A80	1	Sonstige näher bezeichnete Virusenzephalitis
A86	A86	A80	1	Virusenzephalitis, nicht näher bezeichnet
A87	A87	A80	1	Virusmeningitis
A870	A87.0	A80	1	Meningitis durch Enteroviren
A871	A87.1	A80	1	Meningitis durch Adenoviren
A872	A87.2	A80	1	Lymphozytäre Choriomeningitis
A878	A87.8	A80	1	Sonstige Virusmeningitis
A879	A87.9	A80	1	Virusmeningitis, nicht näher bezeichnet
A88	A88	A80	1	Sonstige Virusinfektionen des Zentralnervensystems, anderenorts nicht klassifiziert
A880	A88.0	A80	1	Fieber und Exanthem durch Enteroviren [Boston-Exanthem]
A881	A88.1	A80	1	Epidemischer Schwindel
A888	A88.8	A80	1	Sonstige näher bezeichnete Virusinfektionen des Zentralnervensystems
A89	A89	A80	1	Virusinfektion des Zentralnervensystems, nicht näher bezeichnet
A92	A92	A92	1	Sonstige durch Moskitos [Stechmücken] übertragene Viruskrankheiten
A920	A92.0	A92	1	Chikungunya-Viruskrankheit
A921	A92.1	A92	1	O'Nyong-nyong-Fieber
A922	A92.2	A92	1	Venezolanisches Pferdefieber
A923	A92.3	A92	1	West-Nil-Virusinfektion
A924	A92.4	A92	1	Rifttalfieber
A925	A92.5	A92	1	Zika-Viruskrankheit
A928	A92.8	A92	1	Sonstige näher bezeichnete, durch Moskitos übertragene Viruskrankheiten
A929	A92.9	A92	1	Durch Moskitos übertragene Viruskrankheit, nicht näher bezeichnet
A93	A93	A92	1	Sonstige durch Arthropoden übertragene Viruskrankheiten, anderenorts nicht klassifiziert
A930	A93.0	A92	1	Oropouche-Viruskrankheit
A931	A93.1	A92	1	Pappataci-Fieber
A932	A93.2	A92	1	Colorado-Zeckenfieber
A938	A93.8	A92	1	Sonstige näher bezeichnete, durch Arthropoden übertragene Viruskrankheiten
A94	A94	A92	1	Durch Arthropoden übertragene Viruskrankheit, nicht näher bezeichnet
A95	A95	A92	1	Gelbfieber
A950	A95.0	A92	1	Buschgelbfieber
A951	A95.1	A92	1	Urbanes Gelbfieber
A959	A95.9	A92	1	Gelbfieber, nicht näher bezeichnet
A96	A96	A92	1	Hämorrhagisches Fieber durch Arenaviren
A960	A96.0	A92	1	Hämorrhagisches Fieber durch Junin-Viren
A961	A96.1	A92	1	Hämorrhagisches Fieber durch Machupo-Viren
A962	A96.2	A92	1	Lassa-Fieber
A968	A96.8	A92	1	Sonstiges hämorrhagisches Fieber durch Arenaviren
A969	A96.9	A92	1	Hämorrhagisches Fieber durch Arenaviren, nicht näher bezeichnet
A97	A97	A92	1	Dengue
A970	A97.0	A92	1	Dengue ohne Warnzeichen
A971	A97.1	A92	1	Dengue mit Warnzeichen
A972	A97.2	A92	1	Schweres Dengue
A979	A97.9	A92	1	Dengue, nicht näher bezeichnet
A98	A98	A92	1	Sonstige hämorrhagische Viruskrankheiten, anderenorts nicht klassifiziert
A980	A98.0	A92	1	Hämorrhagisches Krim-Kongo-Fieber
A981	A98.1	A92	1	Hämorrhagisches Omsk-Fieber
A982	A98.2	A92	1	Kyasanur-Wald-Krankheit
A983	A98.3	A92	1	Marburg-Viruskrankheit
A984	A98.4	A92	1	Ebola-Viruskrankheit
A985	A98.5	A92	1	Hämorrhagisches Fieber mit renalem Syndrom
A988	A98.8	A92	1	Sonstige näher bezeichnete hämorrhagische Viruskrankheiten
A99	A99	A92	1	Nicht näher bezeichnete hämorrhagische Viruskrankheit
B00	B00	B00	1	Infektionen durch Herpesviren [Herpes simplex]
B000	B00.0	B00	1	Ekzema herpeticatum Kaposi
B001	B00.1	B00	1	Dermatitis vesicularis durch Herpesviren
B002	B00.2	B00	1	Gingivostomatitis herpetica und Pharyngotonsillitis herpetica
B003	B00.3	B00	1	Meningitis durch Herpesviren
B004	B00.4	B00	1	Enzephalitis durch Herpesviren
B005	B00.5	B00	1	Augenkrankheit durch Herpesviren
B007	B00.7	B00	1	Disseminierte Herpesvirus-Krankheit
B008	B00.8	B00	1	Sonstige Infektionsformen durch Herpesviren
B009	B00.9	B00	1	Infektion durch Herpesviren, nicht näher bezeichnet
B01	B01	B00	1	Varizellen [Windpocken]
B010	B01.0	B00	1	Varizellen-Meningitis
B011	B01.1	B00	1	Varizellen-Enzephalitis
B012	B01.2	B00	1	Varizellen-Pneumonie
B018	B01.8	B00	1	Varizellen mit sonstigen Komplikationen
B019	B01.9	B00	1	Varizellen ohne Komplikation
B02	B02	B00	1	Zoster [Herpes zoster]
B020	B02.0	B00	1	Zoster-Enzephalitis
B021	B02.1	B00	1	Zoster-Meningitis
B022	B02.2	B00	1	Zoster mit Beteiligung anderer Abschnitte des Nervensystems
B023	B02.3	B00	1	Zoster ophthalmicus
B027	B02.7	B00	1	Zoster generalisatus
B028	B02.8	B00	1	Zoster mit sonstigen Komplikationen
B029	B02.9	B00	1	Zoster ohne Komplikation
B03	B03	B00	1	Pocken
B04	B04	B00	1	Affenpocken
B05	B05	B00	1	Masern
B050	B05.0	B00	1	Masern, kompliziert durch Enzephalitis
B051	B05.1	B00	1	Masern, kompliziert durch Meningitis
B052	B05.2	B00	1	Masern, kompliziert durch Pneumonie
B053	B05.3	B00	1	Masern, kompliziert durch Otitis media
B054	B05.4	B00	1	Masern mit Darmkomplikationen
B058	B05.8	B00	1	Masern mit sonstigen Komplikationen
B059	B05.9	B00	1	Masern ohne Komplikation
B06	B06	B00	1	Röteln [Rubeola] [Rubella]
B060	B06.0	B00	1	Röteln mit neurologischen Komplikationen
B068	B06.8	B00	1	Röteln mit sonstigen Komplikationen
B069	B06.9	B00	1	Röteln ohne Komplikation
B07	B07	B00	1	Viruswarzen
B08	B08	B00	1	Sonstige Virusinfektionen, die durch Haut- und Schleimhautläsionen gekennzeichnet sind, anderenorts nicht klassifiziert
B080	B08.0	B00	1	Sonstige Infektionen durch Orthopoxviren
B081	B08.1	B00	1	Molluscum contagiosum
B082	B08.2	B00	1	Exanthema subitum [Sechste Krankheit]
B083	B08.3	B00	1	Erythema infectiosum [Fünfte Krankheit]
B084	B08.4	B00	1	Vesikuläre Stomatitis mit Exanthem durch Enteroviren
B085	B08.5	B00	1	Vesikuläre Pharyngitis durch Enteroviren
B088	B08.8	B00	1	Sonstige näher bezeichnete Virusinfektionen, die durch Haut- und Schleimhautläsionen gekennzeichnet sind
B09	B09	B00	1	Nicht näher bezeichnete Virusinfektion, die durch Haut- und Schleimhautläsionen gekennzeichnet ist
B15	B15	B15	1	Akute Virushepatitis A
B150	B15.0	B15	1	Virushepatitis A mit Coma hepaticum
B159	B15.9	B15	1	Virushepatitis A ohne Coma hepaticum
B16	B16	B15	1	Akute Virushepatitis B
B160	B16.0	B15	1	Akute Virushepatitis B mit Delta-Virus (Begleitinfektion) und mit Coma hepaticum
B161	B16.1	B15	1	Akute Virushepatitis B mit Delta-Virus (Begleitinfektion) ohne Coma hepaticum
B162	B16.2	B15	1	Akute Virushepatitis B ohne Delta-Virus mit Coma hepaticum
B169	B16.9	B15	1	Akute Virushepatitis B ohne Delta-Virus und ohne Coma hepaticum
B17	B17	B15	1	Sonstige akute Virushepatitis
B170	B17.0	B15	1	Akute Delta-Virus- (Super-) Infektion eines Hepatitis-B- (Virus-) Trägers
B171	B17.1	B15	1	Akute Virushepatitis C
B172	B17.2	B15	1	Akute Virushepatitis E
B178	B17.8	B15	1	Sonstige näher bezeichnete akute Virushepatitis
B179	B17.9	B15	1	Akute Virushepatitis, nicht näher bezeichnet
B18	B18	B15	1	Chronische Virushepatitis
B180	B18.0	B15	1	Chronische Virushepatitis B mit Delta-Virus
B181	B18.1	B15	1	Chronische Virushepatitis B ohne Delta-Virus
B1811	B18.11	B15	1	Chronische Virushepatitis B ohne Delta-Virus, Phase 1
B1812	B18.12	B15	1	Chronische Virushepatitis B ohne Delta-Virus, Phase 2
B1813	B18.13	B15	1	Chronische Virushepatitis B ohne Delta-Virus, Phase 3
B1814	B18.14	B15	1	Chronische Virushepatitis B ohne Delta-Virus, Phase 4
B1819	B18.19	B15	1	Chronische Virushepatitis B ohne Delta-Virus, Phase nicht näher bezeichnet
B182	B18.2	B15	1	Chronische Virushepatitis C
B188	B18.8	B15	1	Sonstige chronische Virushepatitis
B189	B18.9	B15	1	Chronische Virushepatitis, nicht näher bezeichnet
B19	B19	B15	1	Nicht näher bezeichnete Virushepatitis
B190	B19.0	B15	1	Nicht näher bezeichnete Virushepatitis mit hepatischem Koma
B199	B19.9	B15	1	Nicht näher bezeichnete Virushepatitis ohne hepatisches Koma
B20	B20	B20	1	Infektiöse und parasitäre Krankheiten infolge HIV-Krankheit [Humane Immundefizienz-Viruskrankheit]
B21	B21	B20	1	Bösartige Neubildungen infolge HIV-Krankheit [Humane Immundefizienz-Viruskrankheit]
B22	B22	B20	1	Sonstige näher bezeichnete Krankheiten infolge HIV-Krankheit [Humane Immundefizienz-Viruskrankheit]
B23	B23	B20	1	Sonstige Krankheitszustände infolge HIV-Krankheit [Humane Immundefizienz-Viruskrankheit]
B230	B23.0	B20	1	Akutes HIV-Infektionssyndrom
B238	B23.8	B20	1	Sonstige näher bezeichnete Krankheitszustände infolge HIV-Krankheit
B24	B24	B20	1	Nicht näher bezeichnete HIV-Krankheit [Humane Immundefizienz-Viruskrankheit]
B25	B25	B25	1	Zytomegalie
B250	B25.0	B25	1	Pneumonie durch Zytomegalieviren
B251	B25.1	B25	1	Hepatitis durch Zytomegalieviren
B252	B25.2	B25	1	Pankreatitis durch Zytomegalieviren
B258	B25.8	B25	1	Sonstige Zytomegalie
B2580	B25.80	B25	1	Infektion des Verdauungstraktes durch Zytomegalieviren
B2588	B25.88	B25	1	Sonstige Zytomegalie
B259	B25.9	B25	1	Zytomegalie, nicht näher bezeichnet
B26	B26	B25	1	Mumps
B260	B26.0	B25	1	Mumps-Orchitis
B261	B26.1	B25	1	Mumps-Meningitis
B262	B26.2	B25	1	Mumps-Enzephalitis
B263	B26.3	B25	1	Mumps-Pankreatitis
B268	B26.8	B25	1	Mumps mit sonstigen Komplikationen
B269	B26.9	B25	1	Mumps ohne Komplikation
B27	B27	B25	1	Infektiöse Mononukleose
B270	B27.0	B25	1	Mononukleose durch Gamma-Herpesviren
B271	B27.1	B25	1	Mononukleose durch Zytomegalieviren
B278	B27.8	B25	1	Sonstige infektiöse Mononukleose
B279	B27.9	B25	1	Infektiöse Mononukleose, nicht näher bezeichnet
B30	B30	B25	1	Viruskonjunktivitis
B300	B30.0	B25	1	Keratokonjunktivitis durch Adenoviren
B301	B30.1	B25	1	Konjunktivitis durch Adenoviren
B302	B30.2	B25	1	Pharyngokonjunktivalfieber (durch Viren)
B303	B30.3	B25	1	Akute epidemische hämorrhagische Konjunktivitis (durch Enteroviren)
B308	B30.8	B25	1	Sonstige Konjunktivitis durch Viren
B309	B30.9	B25	1	Konjunktivitis durch Viren, nicht näher bezeichnet
B33	B33	B25	1	Sonstige Viruskrankheiten, anderenorts nicht klassifiziert
B330	B33.0	B25	1	Pleurodynia epidemica
B331	B33.1	B25	1	Ross-River-Krankheit
B332	B33.2	B25	1	Karditis durch Viren
B333	B33.3	B25	1	Infektion durch Retroviren, anderenorts nicht klassifiziert
B334	B33.4	B25	1	Hantavirus- (Herz-) Lungensyndrom
B338	B33.8	B25	1	Sonstige näher bezeichnete Viruskrankheiten
B34	B34	B25	1	Viruskrankheit nicht näher bezeichneter Lokalisation
B340	B34.0	B25	1	Infektion durch Adenoviren nicht näher bezeichneter Lokalisation
B341	B34.1	B25	1	Infektion durch Enteroviren nicht näher bezeichneter Lokalisation
B342	B34.2	B25	1	Infektion durch Coronaviren nicht näher bezeichneter Lokalisation
B343	B34.3	B25	1	Infektion durch Parvoviren nicht näher bezeichneter Lokalisation
B344	B34.4	B25	1	Infektion durch Papovaviren nicht näher bezeichneter Lokalisation
B348	B34.8	B25	1	Sonstige Virusinfektionen nicht näher bezeichneter Lokalisation
B349	B34.9	B25	1	Virusinfektion, nicht näher bezeichnet
B35	B35	B35	1	Dermatophytose [Tinea]
B350	B35.0	B35	1	Tinea barbae und Tinea capitis
B351	B35.1	B35	1	Tinea unguium
B352	B35.2	B35	1	Tinea manuum
B353	B35.3	B35	1	Tinea pedis
B354	B35.4	B35	1	Tinea corporis
B355	B35.5	B35	1	Tinea imbricata
B356	B35.6	B35	1	Tinea inguinalis [Tinea cruris]
B358	B35.8	B35	1	Sonstige Dermatophytosen
B359	B35.9	B35	1	Dermatophytose, nicht näher bezeichnet
B36	B36	B35	1	Sonstige oberflächliche Mykosen
B360	B36.0	B35	1	Pityriasis versicolor
B361	B36.1	B35	1	Tinea nigra
B362	B36.2	B35	1	Piedra alba [weiße Piedra]
B363	B36.3	B35	1	Piedra nigra [schwarze Piedra]
B368	B36.8	B35	1	Sonstige näher bezeichnete oberflächliche Mykosen
B369	B36.9	B35	1	Oberflächliche Mykose, nicht näher bezeichnet
B37	B37	B35	1	Kandidose
B370	B37.0	B35	1	Candida-Stomatitis
B371	B37.1	B35	1	Kandidose der Lunge
B372	B37.2	B35	1	Kandidose der Haut und der Nägel
B373	B37.3	B35	1	Kandidose der Vulva und der Vagina
B374	B37.4	B35	1	Kandidose an sonstigen Lokalisationen des Urogenitalsystems
B375	B37.5	B35	1	Candida-Meningitis
B376	B37.6	B35	1	Candida-Endokarditis
B377	B37.7	B35	1	Candida-Sepsis
B378	B37.8	B35	1	Kandidose an sonstigen Lokalisationen
B3781	B37.81	B35	1	Candida-Ösophagitis
B3788	B37.88	B35	1	Kandidose an sonstigen Lokalisationen
B379	B37.9	B35	1	Kandidose, nicht näher bezeichnet
B38	B38	B35	1	Kokzidioidomykose
B380	B38.0	B35	1	Akute Kokzidioidomykose der Lunge
B381	B38.1	B35	1	Chronische Kokzidioidomykose der Lunge
B382	B38.2	B35	1	Kokzidioidomykose der Lunge, nicht näher bezeichnet
B383	B38.3	B35	1	Kokzidioidomykose der Haut
B384	B38.4	B35	1	Kokzidioidomykose der Meningen
B387	B38.7	B35	1	Disseminierte Kokzidioidomykose
B388	B38.8	B35	1	Sonstige Formen der Kokzidioidomykose
B389	B38.9	B35	1	Kokzidioidomykose, nicht näher bezeichnet
B39	B39	B35	1	Histoplasmose
B390	B39.0	B35	1	Akute Histoplasmose der Lunge durch Histoplasma capsulatum
B391	B39.1	B35	1	Chronische Histoplasmose der Lunge durch Histoplasma capsulatum
B392	B39.2	B35	1	Histoplasmose der Lunge durch Histoplasma capsulatum, nicht näher bezeichnet
B393	B39.3	B35	1	Disseminierte Histoplasmose durch Histoplasma capsulatum
B394	B39.4	B35	1	Histoplasmose durch Histoplasma capsulatum, nicht näher bezeichnet
B395	B39.5	B35	1	Histoplasmose durch Histoplasma duboisii
B399	B39.9	B35	1	Histoplasmose, nicht näher bezeichnet
B40	B40	B35	1	Blastomykose
B400	B40.0	B35	1	Akute Blastomykose der Lunge
B401	B40.1	B35	1	Chronische Blastomykose der Lunge
B402	B40.2	B35	1	Blastomykose der Lunge, nicht näher bezeichnet
B403	B40.3	B35	1	Blastomykose der Haut
B407	B40.7	B35	1	Disseminierte Blastomykose
B408	B40.8	B35	1	Sonstige Formen der Blastomykose
B409	B40.9	B35	1	Blastomykose, nicht näher bezeichnet
B41	B41	B35	1	Parakokzidioidomykose
B410	B41.0	B35	1	Parakokzidioidomykose der Lunge
B417	B41.7	B35	1	Disseminierte Parakokzidioidomykose
B418	B41.8	B35	1	Sonstige Formen der Parakokzidioidomykose
B419	B41.9	B35	1	Parakokzidioidomykose, nicht näher bezeichnet
B42	B42	B35	1	Sporotrichose
B420	B42.0	B35	1	Sporotrichose der Lunge
B421	B42.1	B35	1	Lymphokutane Sporotrichose
B427	B42.7	B35	1	Disseminierte Sporotrichose
B428	B42.8	B35	1	Sonstige Formen der Sporotrichose
B429	B42.9	B35	1	Sporotrichose, nicht näher bezeichnet
B43	B43	B35	1	Chromomykose und chromomykotischer Abszess
B430	B43.0	B35	1	Chromomykose der Haut
B431	B43.1	B35	1	Chromomykotischer Abszess des Gehirns
B432	B43.2	B35	1	Chromomykotische(r) Abszess und Zyste der Unterhaut
B438	B43.8	B35	1	Sonstige Formen der Chromomykose
B439	B43.9	B35	1	Chromomykose, nicht näher bezeichnet
B44	B44	B35	1	Aspergillose
B440	B44.0	B35	1	Invasive Aspergillose der Lunge
B441	B44.1	B35	1	Sonstige Aspergillose der Lunge
B442	B44.2	B35	1	Aspergillose der Tonsillen
B447	B44.7	B35	1	Disseminierte Aspergillose
B448	B44.8	B35	1	Sonstige Formen der Aspergillose
B449	B44.9	B35	1	Aspergillose, nicht näher bezeichnet
B45	B45	B35	1	Kryptokokkose
B450	B45.0	B35	1	Kryptokokkose der Lunge
B451	B45.1	B35	1	Kryptokokkose des Gehirns
B452	B45.2	B35	1	Kryptokokkose der Haut
B453	B45.3	B35	1	Kryptokokkose der Knochen
B457	B45.7	B35	1	Disseminierte Kryptokokkose
B458	B45.8	B35	1	Sonstige Formen der Kryptokokkose
B459	B45.9	B35	1	Kryptokokkose, nicht näher bezeichnet
B46	B46	B35	1	Zygomykose
B460	B46.0	B35	1	Mukormykose der Lunge
B461	B46.1	B35	1	Rhinozerebrale Mukormykose
B462	B46.2	B35	1	Mukormykose des Magen-Darm-Trakts
B463	B46.3	B35	1	Mukormykose der Haut
B464	B46.4	B35	1	Disseminierte Mukormykose
B465	B46.5	B35	1	Mukormykose, nicht näher bezeichnet
B468	B46.8	B35	1	Sonstige Formen der Zygomykose
B469	B46.9	B35	1	Zygomykose, nicht näher bezeichnet
B47	B47	B35	1	Myzetom
B470	B47.0	B35	1	Eumyzetom
B471	B47.1	B35	1	Aktinomyzetom
B479	B47.9	B35	1	Myzetom, nicht näher bezeichnet
B48	B48	B35	1	Sonstige Mykosen, anderenorts nicht klassifiziert
B480	B48.0	B35	1	Lobomykose
B481	B48.1	B35	1	Rhinosporidiose
B482	B48.2	B35	1	Allescheriose
B483	B48.3	B35	1	Geotrichose
B484	B48.4	B35	1	Penizilliose
B485	B48.5	B35	1	Pneumozystose
B487	B48.7	B35	1	Mykosen durch opportunistisch-pathogene Pilze
B488	B48.8	B35	1	Sonstige näher bezeichnete Mykosen
B49	B49	B35	1	Nicht näher bezeichnete Mykose
B50	B50	B50	1	Malaria tropica durch Plasmodium falciparum
B500	B50.0	B50	1	Malaria tropica mit zerebralen Komplikationen
B508	B50.8	B50	1	Sonstige schwere Formen oder Komplikationen der Malaria tropica
B509	B50.9	B50	1	Malaria tropica, nicht näher bezeichnet
B51	B51	B50	1	Malaria tertiana durch Plasmodium vivax
B510	B51.0	B50	1	Malaria tertiana mit Milzruptur
B518	B51.8	B50	1	Malaria tertiana mit sonstigen Komplikationen
B519	B51.9	B50	1	Malaria tertiana ohne Komplikation
B52	B52	B50	1	Malaria quartana durch Plasmodium malariae
B520	B52.0	B50	1	Malaria quartana mit Nephropathie
B528	B52.8	B50	1	Malaria quartana mit sonstigen Komplikationen
B529	B52.9	B50	1	Malaria quartana ohne Komplikation
B53	B53	B50	1	Sonstige parasitologisch bestätigte Malaria
B530	B53.0	B50	1	Malaria durch Plasmodium ovale
B531	B53.1	B50	1	Malaria durch Affen-Plasmodien
B538	B53.8	B50	1	Sonstige parasitologisch bestätigte Malaria, anderenorts nicht klassifiziert
B54	B54	B50	1	Malaria, nicht näher bezeichnet
B55	B55	B50	1	Leishmaniose
B550	B55.0	B50	1	Viszerale Leishmaniose
B551	B55.1	B50	1	Kutane Leishmaniose
B552	B55.2	B50	1	Mukokutane Leishmaniose
B559	B55.9	B50	1	Leishmaniose, nicht näher bezeichnet
B56	B56	B50	1	Afrikanische Trypanosomiasis
B560	B56.0	B50	1	Trypanosomiasis gambiensis
B561	B56.1	B50	1	Trypanosomiasis rhodesiensis
B569	B56.9	B50	1	Afrikanische Trypanosomiasis, nicht näher bezeichnet
B57	B57	B50	1	Chagas-Krankheit
B570	B57.0	B50	1	Akute Chagas-Krankheit mit Herzbeteiligung
B571	B57.1	B50	1	Akute Chagas-Krankheit ohne Herzbeteiligung
B572	B57.2	B50	1	Chagas-Krankheit (chronisch) mit Herzbeteiligung
B573	B57.3	B50	1	Chagas-Krankheit (chronisch) mit Beteiligung des Verdauungssystems
B574	B57.4	B50	1	Chagas-Krankheit (chronisch) mit Beteiligung des Nervensystems
B575	B57.5	B50	1	Chagas-Krankheit (chronisch) mit Beteiligung sonstiger Organe
B58	B58	B50	1	Toxoplasmose
B580	B58.0	B50	1	Augenerkrankung durch Toxoplasmen
B581	B58.1	B50	1	Hepatitis durch Toxoplasmen
B582	B58.2	B50	1	Meningoenzephalitis durch Toxoplasmen
B583	B58.3	B50	1	Toxoplasmose der Lunge
B588	B58.8	B50	1	Toxoplasmosen mit Beteiligung sonstiger Organe
B589	B58.9	B50	1	Toxoplasmose, nicht näher bezeichnet
B60	B60	B50	1	Sonstige Protozoenkrankheiten, anderenorts nicht klassifiziert
B600	B60.0	B50	1	Babesiose
B601	B60.1	B50	1	Akanthamöbiasis
B602	B60.2	B50	1	Naegleriainfektion
B608	B60.8	B50	1	Sonstige näher bezeichnete Protozoenkrankheiten
B64	B64	B50	1	Nicht näher bezeichnete Protozoenkrankheit
B65	B65	B65	1	Schistosomiasis [Bilharziose]
B650	B65.0	B65	1	Schistosomiasis durch Schistosoma haematobium [Blasenbilharziose]
B651	B65.1	B65	1	Schistosomiasis durch Schistosoma mansoni [Darmbilharziose]
B652	B65.2	B65	1	Schistosomiasis durch Schistosoma japonicum
B653	B65.3	B65	1	Zerkariendermatitis
B658	B65.8	B65	1	Sonstige Formen der Schistosomiasis
B659	B65.9	B65	1	Schistosomiasis, nicht näher bezeichnet
B66	B66	B65	1	Befall durch sonstige Trematoden [Egel]
B660	B66.0	B65	1	Opisthorchiasis
B661	B66.1	B65	1	Clonorchiasis
B662	B66.2	B65	1	Dicrocoeliasis
B663	B66.3	B65	1	Fascioliasis
B664	B66.4	B65	1	Paragonimiasis
B665	B66.5	B65	1	Fasciolopsiasis
B668	B66.8	B65	1	Befall durch sonstige näher bezeichnete Trematoden
B669	B66.9	B65	1	Trematodenbefall, nicht näher bezeichnet
B67	B67	B65	1	Echinokokkose
B670	B67.0	B65	1	Echinococcus-granulosus-Infektion [zystische Echinokokkose] der Leber
B671	B67.1	B65	1	Echinococcus-granulosus-Infektion [zystische Echinokokkose] der Lunge
B672	B67.2	B65	1	Echinococcus-granulosus-Infektion [zystische Echinokokkose] der Knochen
B673	B67.3	B65	1	Echinococcus-granulosus-Infektion [zystische Echinokokkose] an mehreren und sonstigen Lokalisationen
B674	B67.4	B65	1	Echinococcus-granulosus-Infektion [zystische Echinokokkose], nicht näher bezeichnet
B675	B67.5	B65	1	Echinococcus-multilocularis-Infektion [alveoläre Echinokokkose] der Leber
B676	B67.6	B65	1	Echinococcus-multilocularis-Infektion [alveoläre Echinokokkose] an mehreren und sonstigen Lokalisationen
B677	B67.7	B65	1	Echinococcus-multilocularis-Infektion [alveoläre Echinokokkose], nicht näher bezeichnet
B678	B67.8	B65	1	Nicht näher bezeichnete Echinokokkose der Leber
B679	B67.9	B65	1	Sonstige und nicht näher bezeichnete Echinokokkose
B68	B68	B65	1	Taeniasis
B680	B68.0	B65	1	Befall durch Taenia solium
B681	B68.1	B65	1	Befall durch Taenia saginata
B689	B68.9	B65	1	Taeniasis, nicht näher bezeichnet
B69	B69	B65	1	Zystizerkose
B690	B69.0	B65	1	Zystizerkose des Zentralnervensystems
B691	B69.1	B65	1	Zystizerkose der Augen
B698	B69.8	B65	1	Zystizerkose an sonstigen Lokalisationen
B699	B69.9	B65	1	Zystizerkose, nicht näher bezeichnet
B70	B70	B65	1	Diphyllobothriose und Sparganose
B700	B70.0	B65	1	Diphyllobothriose
B701	B70.1	B65	1	Sparganose
B71	B71	B65	1	Befall durch sonstige Zestoden
B710	B71.0	B65	1	Hymenolepiasis
B711	B71.1	B65	1	Dipylidiose
B718	B71.8	B65	1	Sonstige näher bezeichnete Zestodeninfektionen
B719	B71.9	B65	1	Zestodeninfektion, nicht näher bezeichnet
B72	B72	B65	1	Drakunkulose
B73	B73	B65	1	Onchozerkose
B74	B74	B65	1	Filariose
B740	B74.0	B65	1	Filariose durch Wuchereria bancrofti
B741	B74.1	B65	1	Filariose durch Brugia malayi
